,1917,genres,{'déclaration': 1}
,1917,thematicCorporations,{}
,1917,thematicGeographicals,"{'caporetto': 1, 'trentin-haut-adige': 1}"
,1917,thematicPersons,{'expo 64': 1}
,1917,thematicThemes,{'guerre mondiale (première)': 1}
,1917,visualCorporations,{}
,1917,visualGeographicals,{}
,1917,visualPersons,{}
,1917,visualThemes,{}
,1928,genres,{'déclaration': 1}
,1928,thematicCorporations,{}
,1928,thematicGeographicals,{'france': 1}
,1928,thematicPersons,{'société des nations': 1}
,1928,thematicThemes,"{'désarmement': 1, 'réunion internationale': 1}"
,1928,visualCorporations,{}
,1928,visualGeographicals,{}
,1928,visualPersons,{}
,1928,visualThemes,{}
12h45,2012,genres,{}
12h45,2012,thematicCorporations,{}
12h45,2012,thematicGeographicals,{}
12h45,2012,thematicPersons,{}
12h45,2012,thematicThemes,{}
12h45,2012,visualCorporations,{}
12h45,2012,visualGeographicals,{}
12h45,2012,visualPersons,{}
12h45,2012,visualThemes,{}
"2011, Paroles et Musiques",2011,genres,{'interview': 1}
"2011, Paroles et Musiques",2011,thematicCorporations,{}
"2011, Paroles et Musiques",2011,thematicGeographicals,{'suisse': 1}
"2011, Paroles et Musiques",2011,thematicPersons,{}
"2011, Paroles et Musiques",2011,thematicThemes,{'années 2000': 1}
"2011, Paroles et Musiques",2011,visualCorporations,{}
"2011, Paroles et Musiques",2011,visualGeographicals,{}
"2011, Paroles et Musiques",2011,visualPersons,{}
"2011, Paroles et Musiques",2011,visualThemes,{}
330 Secondes,1959,genres,"{'jeux': 1, 'concours': 1}"
330 Secondes,1959,thematicCorporations,{}
330 Secondes,1959,thematicGeographicals,{}
330 Secondes,1959,thematicPersons,{}
330 Secondes,1959,thematicThemes,{}
330 Secondes,1959,visualCorporations,{}
330 Secondes,1959,visualGeographicals,{}
330 Secondes,1959,visualPersons,{}
330 Secondes,1959,visualThemes,{}
"36,9°",2010,genres,{'science': 1}
"36,9°",2010,thematicCorporations,{}
"36,9°",2010,thematicGeographicals,"{'geneve': 1, 'suisse': 1, 'france': 1}"
"36,9°",2010,thematicPersons,{}
"36,9°",2010,thematicThemes,{}
"36,9°",2010,visualCorporations,{'chuv': 1}
"36,9°",2010,visualGeographicals,"{'cointrin': 2, 'lausanne': 3, 'orbe': 1, 'paris': 2, 'annecy': 1, 'bretagne': 1, 'océan atlantique': 1, 'senegal': 1, 'jura (canton)': 1, 'lyon': 1, 'val-de-marne': 1, 'yverdon': 1, 'vaud': 1, 'geneve': 2, 'france': 1, 'eure': 1}"
"36,9°",2010,visualPersons,{}
"36,9°",2010,visualThemes,"{'nocturne': 2, 'travail de nuit': 9, 'radio': 1, 'recherche scientifique': 3, 'prison': 1, 'surveillant de prison': 1, 'trouble du sommeil': 1, 'navigation maritime': 1, 'sommeil': 3, 'pêche professionnelle': 1, 'condition de travail': 3, 'bateau à rames': 1, 'cancer': 1, ""hôtesse de l'air"": 1, 'assistance médico-sociale': 1, 'peau': 4, 'noirs': 4, 'dermatose': 1, 'vie sociale': 2}"
"36,9°",2012,genres,{}
"36,9°",2012,thematicCorporations,{}
"36,9°",2012,thematicGeographicals,{}
"36,9°",2012,thematicPersons,{}
"36,9°",2012,thematicThemes,{}
"36,9°",2012,visualCorporations,{}
"36,9°",2012,visualGeographicals,{}
"36,9°",2012,visualPersons,{}
"36,9°",2012,visualThemes,{}
5 de der!,1990,genres,{}
5 de der!,1990,thematicCorporations,{}
5 de der!,1990,thematicGeographicals,{}
5 de der!,1990,thematicPersons,{}
5 de der!,1990,thematicThemes,{}
5 de der!,1990,visualCorporations,{}
5 de der!,1990,visualGeographicals,{}
5 de der!,1990,visualPersons,{}
5 de der!,1990,visualThemes,{}
5 de der!,1991,genres,{}
5 de der!,1991,thematicCorporations,{}
5 de der!,1991,thematicGeographicals,{}
5 de der!,1991,thematicPersons,{}
5 de der!,1991,thematicThemes,{}
5 de der!,1991,visualCorporations,{}
5 de der!,1991,visualGeographicals,{}
5 de der!,1991,visualPersons,{}
5 de der!,1991,visualThemes,{}
95 à l'heure,1994,genres,{'théâtre': 1}
95 à l'heure,1994,thematicCorporations,{}
95 à l'heure,1994,thematicGeographicals,{'france': 1}
95 à l'heure,1994,thematicPersons,"{'lapointe': 1, 'boby': 1}"
95 à l'heure,1994,thematicThemes,{'chanteur': 1}
95 à l'heure,1994,visualCorporations,{}
95 à l'heure,1994,visualGeographicals,{}
95 à l'heure,1994,visualPersons,{}
95 à l'heure,1994,visualThemes,{}
A bon entendeur,2012,genres,{}
A bon entendeur,2012,thematicCorporations,{}
A bon entendeur,2012,thematicGeographicals,{}
A bon entendeur,2012,thematicPersons,{}
A bon entendeur,2012,thematicThemes,{}
A bon entendeur,2012,visualCorporations,{}
A bon entendeur,2012,visualGeographicals,{}
A bon entendeur,2012,visualPersons,{}
A bon entendeur,2012,visualThemes,{}
A bon entendeur,2013,genres,{'emissions de conseil': 1}
A bon entendeur,2013,thematicCorporations,{}
A bon entendeur,2013,thematicGeographicals,"{'nord-pas-de-calais': 1, 'mongolie-intérieure': 1, 'italie': 1, 'plateau': 1}"
A bon entendeur,2013,thematicPersons,{}
A bon entendeur,2013,thematicThemes,{}
A bon entendeur,2013,visualCorporations,{}
A bon entendeur,2013,visualGeographicals,"{'plateau': 2, 'mongolie-intérieure': 2, 'piemont': 3, 'nord-pas-de-calais': 1, 'marches': 1, 'milan': 1, 'suisse': 1}"
A bon entendeur,2013,visualPersons,{}
A bon entendeur,2013,visualThemes,"{'steppe': 2, 'chèvre': 2, 'laine': 9, 'industrie textile': 2, ""industrie de l'habillement"": 4, 'vêtement': 4, 'internet': 1, 'commerce électronique': 1, 'télévision': 1}"
A coeur ouvert : Entretiens avec Edmond Kaiser,1979,genres,{'arts et médias': 1}
A coeur ouvert : Entretiens avec Edmond Kaiser,1979,thematicCorporations,{}
A coeur ouvert : Entretiens avec Edmond Kaiser,1979,thematicGeographicals,{}
A coeur ouvert : Entretiens avec Edmond Kaiser,1979,thematicPersons,"{'kaiser': 1, 'edmond': 1}"
A coeur ouvert : Entretiens avec Edmond Kaiser,1979,thematicThemes,{}
A coeur ouvert : Entretiens avec Edmond Kaiser,1979,visualCorporations,{}
A coeur ouvert : Entretiens avec Edmond Kaiser,1979,visualGeographicals,{'suisse': 1}
A coeur ouvert : Entretiens avec Edmond Kaiser,1979,visualPersons,"{'kaiser': 1, 'edmond': 1}"
A coeur ouvert : Entretiens avec Edmond Kaiser,1979,visualThemes,{}
A comme animation,1982,genres,{}
A comme animation,1982,thematicCorporations,{}
A comme animation,1982,thematicGeographicals,{}
A comme animation,1982,thematicPersons,{}
A comme animation,1982,thematicThemes,{}
A comme animation,1982,visualCorporations,{}
A comme animation,1982,visualGeographicals,{}
A comme animation,1982,visualPersons,{}
A comme animation,1982,visualThemes,{}
A fleur de temps,1997,genres,{'int': 1}
A fleur de temps,1997,thematicCorporations,{}
A fleur de temps,1997,thematicGeographicals,{}
A fleur de temps,1997,thematicPersons,{}
A fleur de temps,1997,thematicThemes,{'paradis': 1}
A fleur de temps,1997,visualCorporations,{}
A fleur de temps,1997,visualGeographicals,{}
A fleur de temps,1997,visualPersons,{}
A fleur de temps,1997,visualThemes,{}
A l'Opéra,1988,genres,{'interview': 1}
A l'Opéra,1988,thematicCorporations,{}
A l'Opéra,1988,thematicGeographicals,{}
A l'Opéra,1988,thematicPersons,"{'van dam': 1, 'josé': 1, 'mozart': 1, 'wolfgang amadeus': 1}"
A l'Opéra,1988,thematicThemes,{'opéra (oeuvre)': 1}
A l'Opéra,1988,visualCorporations,{}
A l'Opéra,1988,visualGeographicals,{}
A l'Opéra,1988,visualPersons,{}
A l'Opéra,1988,visualThemes,{}
A l'Opéra,1989,genres,{'interview': 1}
A l'Opéra,1989,thematicCorporations,{}
A l'Opéra,1989,thematicGeographicals,{}
A l'Opéra,1989,thematicPersons,"{'balleys': 1, 'brigitte': 1}"
A l'Opéra,1989,thematicThemes,"{'interprétation musicale': 1, 'cantatrice': 1, 'opéra (oeuvre)': 1, 'art baroque': 1}"
A l'Opéra,1989,visualCorporations,{}
A l'Opéra,1989,visualGeographicals,{}
A l'Opéra,1989,visualPersons,{}
A l'Opéra,1989,visualThemes,{}
A l'Opéra,2008,genres,{'interview': 1}
A l'Opéra,2008,thematicCorporations,{}
A l'Opéra,2008,thematicGeographicals,{}
A l'Opéra,2008,thematicPersons,{}
A l'Opéra,2008,thematicThemes,{'opéra bouffe': 1}
A l'Opéra,2008,visualCorporations,{}
A l'Opéra,2008,visualGeographicals,{}
A l'Opéra,2008,visualPersons,{}
A l'Opéra,2008,visualThemes,{}
A l'affiche,1995,genres,{'arts et médias': 1}
A l'affiche,1995,thematicCorporations,{}
A l'affiche,1995,thematicGeographicals,"{'plateau': 1, 'suisse': 1}"
A l'affiche,1995,thematicPersons,{}
A l'affiche,1995,thematicThemes,{}
A l'affiche,1995,visualCorporations,{}
A l'affiche,1995,visualGeographicals,"{'plateau': 8, 'suisse': 8, 'geneve-ville': 2, 'lausanne': 1}"
A l'affiche,1995,visualPersons,{}
A l'affiche,1995,visualThemes,"{'sculpture': 1, 'musique classique': 2, 'orchestre': 1, 'peinture': 1, 'extrait': 1, 'art dramatique': 1, 'noël': 1}"
A l'heure de son clocher,1962,genres,{'pays et peuples': 1}
A l'heure de son clocher,1962,thematicCorporations,{}
A l'heure de son clocher,1962,thematicGeographicals,{'lausanne': 1}
A l'heure de son clocher,1962,thematicPersons,{}
A l'heure de son clocher,1962,thematicThemes,"{'ville': 1, 'scène de rue': 1}"
A l'heure de son clocher,1962,visualCorporations,{}
A l'heure de son clocher,1962,visualGeographicals,{'lausanne': 1}
A l'heure de son clocher,1962,visualPersons,{}
A l'heure de son clocher,1962,visualThemes,"{'ville': 1, 'scène de rue': 1}"
A l'écart des routes nationales,1976,genres,{'pays et peuples': 1}
A l'écart des routes nationales,1976,thematicCorporations,{}
A l'écart des routes nationales,1976,thematicGeographicals,{'iserables': 1}
A l'écart des routes nationales,1976,thematicPersons,{}
A l'écart des routes nationales,1976,thematicThemes,{}
A l'écart des routes nationales,1976,visualCorporations,{}
A l'écart des routes nationales,1976,visualGeographicals,{'iserables': 1}
A l'écart des routes nationales,1976,visualPersons,{}
A l'écart des routes nationales,1976,visualThemes,{}
A l'écoute de la paix qui vient,1951,genres,{'commentaire': 1}
A l'écoute de la paix qui vient,1951,thematicCorporations,{}
A l'écoute de la paix qui vient,1951,thematicGeographicals,"{'new york (ville)': 1, 'suisse': 1, 'panmunjom': 1, 'europe': 1, 'france': 1, 'indochine': 1, 'corée': 1, 'iran': 1, 'etats-unis': 1}"
A l'écoute de la paix qui vient,1951,thematicPersons,"{'onu': 1, 'mac arthur': 1, 'douglas (général)': 1}"
A l'écoute de la paix qui vient,1951,thematicThemes,"{'émission de radio': 1, 'conflit armé': 1, 'vie politique': 1, 'propagande politique': 1, 'années 1950': 1, ""guerre d'indochine"": 1, 'arme atomique': 1, 'prisonnier de guerre': 1, 'organisation internationale': 1, 'relations internationales': 1, 'guerre de corée': 1, 'relations est ouest': 1, 'guerre froide': 1, 'années 1940': 1, 'communisme': 1, 'radio': 1, 'enfance': 1}"
A l'écoute de la paix qui vient,1951,visualCorporations,{}
A l'écoute de la paix qui vient,1951,visualGeographicals,{}
A l'écoute de la paix qui vient,1951,visualPersons,{}
A l'écoute de la paix qui vient,1951,visualThemes,{}
A la demande : 15 minutes avec,1961,genres,{'shows et variétés musicales': 1}
A la demande : 15 minutes avec,1961,thematicCorporations,{}
A la demande : 15 minutes avec,1961,thematicGeographicals,{}
A la demande : 15 minutes avec,1961,thematicPersons,"{'pascal': 1, 'jean-claude': 1}"
A la demande : 15 minutes avec,1961,thematicThemes,{}
A la demande : 15 minutes avec,1961,visualCorporations,{}
A la demande : 15 minutes avec,1961,visualGeographicals,{}
A la demande : 15 minutes avec,1961,visualPersons,"{'pascal': 1, 'jean-claude': 1}"
A la demande : 15 minutes avec,1961,visualThemes,{}
A la demande: 15 minutes avec,1960,genres,{}
A la demande: 15 minutes avec,1960,thematicCorporations,{}
A la demande: 15 minutes avec,1960,thematicGeographicals,{}
A la demande: 15 minutes avec,1960,thematicPersons,{}
A la demande: 15 minutes avec,1960,thematicThemes,{}
A la demande: 15 minutes avec,1960,visualCorporations,{}
A la demande: 15 minutes avec,1960,visualGeographicals,{}
A la demande: 15 minutes avec,1960,visualPersons,{}
A la demande: 15 minutes avec,1960,visualThemes,{}
A livre ouvert,1974,genres,{'interview': 1}
A livre ouvert,1974,thematicCorporations,{}
A livre ouvert,1974,thematicGeographicals,{'urss': 1}
A livre ouvert,1974,thematicPersons,"{'ossorguine': 1, 'michel': 1}"
A livre ouvert,1974,thematicThemes,"{'écrivain': 1, 'littérature': 1}"
A livre ouvert,1974,visualCorporations,{}
A livre ouvert,1974,visualGeographicals,{}
A livre ouvert,1974,visualPersons,{}
A livre ouvert,1974,visualThemes,{}
A mon chalet,1996,genres,"{'jeux': 1, 'concours': 1}"
A mon chalet,1996,thematicCorporations,{}
A mon chalet,1996,thematicGeographicals,{}
A mon chalet,1996,thematicPersons,{}
A mon chalet,1996,thematicThemes,{}
A mon chalet,1996,visualCorporations,{}
A mon chalet,1996,visualGeographicals,{}
A mon chalet,1996,visualPersons,{}
A mon chalet,1996,visualThemes,{}
A suivre,1974,genres,{'théâtre': 1}
A suivre,1974,thematicCorporations,{}
A suivre,1974,thematicGeographicals,{}
A suivre,1974,thematicPersons,"{'bovary': 1, 'emma': 1, 'flaubert': 1, 'gustave': 1}"
A suivre,1974,thematicThemes,{'personnage de fiction': 1}
A suivre,1974,visualCorporations,{}
A suivre,1974,visualGeographicals,{}
A suivre,1974,visualPersons,{}
A suivre,1974,visualThemes,{}
A suivre…,2007,genres,{}
A suivre…,2007,thematicCorporations,{}
A suivre…,2007,thematicGeographicals,{}
A suivre…,2007,thematicPersons,{}
A suivre…,2007,thematicThemes,{}
A suivre…,2007,visualCorporations,{}
A suivre…,2007,visualGeographicals,{}
A suivre…,2007,visualPersons,{}
A suivre…,2007,visualThemes,{}
A tire-d'aile,1957,genres,{'science': 1}
A tire-d'aile,1957,thematicCorporations,{}
A tire-d'aile,1957,thematicGeographicals,{}
A tire-d'aile,1957,thematicPersons,{}
A tire-d'aile,1957,thematicThemes,{}
A tire-d'aile,1957,visualCorporations,{}
A tire-d'aile,1957,visualGeographicals,{}
A tire-d'aile,1957,visualPersons,{}
A tire-d'aile,1957,visualThemes,{}
A vos rêves,1980,genres,"{'indicatif': 1, 'parlé divers': 1}"
A vos rêves,1980,thematicCorporations,{}
A vos rêves,1980,thematicGeographicals,{}
A vos rêves,1980,thematicPersons,{}
A vos rêves,1980,thematicThemes,{}
A vos rêves,1980,visualCorporations,{}
A vos rêves,1980,visualGeographicals,{}
A vos rêves,1980,visualPersons,{}
A vos rêves,1980,visualThemes,{}
A vous ...,1962,genres,{}
A vous ...,1962,thematicCorporations,{}
A vous ...,1962,thematicGeographicals,{}
A vous ...,1962,thematicPersons,{}
A vous ...,1962,thematicThemes,{}
A vous ...,1962,visualCorporations,{}
A vous ...,1962,visualGeographicals,{}
A vous ...,1962,visualPersons,{}
A vous ...,1962,visualThemes,{}
A vous ...,1965,genres,{}
A vous ...,1965,thematicCorporations,{}
A vous ...,1965,thematicGeographicals,{}
A vous ...,1965,thematicPersons,{}
A vous ...,1965,thematicThemes,{}
A vous ...,1965,visualCorporations,{}
A vous ...,1965,visualGeographicals,{}
A vous ...,1965,visualPersons,{}
A vous ...,1965,visualThemes,{}
A vous ...,1976,genres,{}
A vous ...,1976,thematicCorporations,{}
A vous ...,1976,thematicGeographicals,{}
A vous ...,1976,thematicPersons,{}
A vous ...,1976,thematicThemes,{}
A vous ...,1976,visualCorporations,{}
A vous ...,1976,visualGeographicals,{}
A vous ...,1976,visualPersons,{}
A vous ...,1976,visualThemes,{}
A vous ...,1978,genres,{}
A vous ...,1978,thematicCorporations,{}
A vous ...,1978,thematicGeographicals,{}
A vous ...,1978,thematicPersons,{}
A vous ...,1978,thematicThemes,{}
A vous ...,1978,visualCorporations,{}
A vous ...,1978,visualGeographicals,{}
A vous ...,1978,visualPersons,{}
A vous ...,1978,visualThemes,{}
A vous ...,1979,genres,{}
A vous ...,1979,thematicCorporations,{}
A vous ...,1979,thematicGeographicals,{}
A vous ...,1979,thematicPersons,{}
A vous ...,1979,thematicThemes,{}
A vous ...,1979,visualCorporations,{}
A vous ...,1979,visualGeographicals,{}
A vous ...,1979,visualPersons,{}
A vous ...,1979,visualThemes,{}
A vous de choisir votre avenir,1976,genres,{}
A vous de choisir votre avenir,1976,thematicCorporations,{}
A vous de choisir votre avenir,1976,thematicGeographicals,{}
A vous de choisir votre avenir,1976,thematicPersons,{}
A vous de choisir votre avenir,1976,thematicThemes,{}
A vous de choisir votre avenir,1976,visualCorporations,{}
A vous de choisir votre avenir,1976,visualGeographicals,{}
A vous de choisir votre avenir,1976,visualPersons,{}
A vous de choisir votre avenir,1976,visualThemes,{}
A vous de choisir votre avenir,2005,genres,{'autres (information)': 1}
A vous de choisir votre avenir,2005,thematicCorporations,{}
A vous de choisir votre avenir,2005,thematicGeographicals,{}
A vous de choisir votre avenir,2005,thematicPersons,{}
A vous de choisir votre avenir,2005,thematicThemes,{}
A vous de choisir votre avenir,2005,visualCorporations,{}
A vous de choisir votre avenir,2005,visualGeographicals,{}
A vous de choisir votre avenir,2005,visualPersons,{}
A vous de choisir votre avenir,2005,visualThemes,{}
A vous la chanson,1998,genres,"{'reportage': 1, 'parlé divers': 1, 'interview': 1}"
A vous la chanson,1998,thematicCorporations,{}
A vous la chanson,1998,thematicGeographicals,"{'france': 1, 'suisse': 1, 'léman (lac)': 1}"
A vous la chanson,1998,thematicPersons,"{'chovet': 1, 'gil': 1, 'association pour la sauvegarde du léman': 1}"
A vous la chanson,1998,thematicThemes,"{'lac': 1, ""pollution de l'eau"": 1, 'chanson': 1}"
A vous la chanson,1998,visualCorporations,{}
A vous la chanson,1998,visualGeographicals,{}
A vous la chanson,1998,visualPersons,{}
A vous la chanson,1998,visualThemes,{}
A vous...,1979,genres,{'arts et médias': 1}
A vous...,1979,thematicCorporations,{}
A vous...,1979,thematicGeographicals,{'suisse': 1}
A vous...,1979,thematicPersons,{}
A vous...,1979,thematicThemes,{}
A vous...,1979,visualCorporations,{}
A vous...,1979,visualGeographicals,"{'lieu indéterminé': 1, 'suisse': 7, 'cointrin': 2, 'geneve-ville': 2, 'geneve': 1}"
A vous...,1979,visualPersons,{}
A vous...,1979,visualThemes,"{'sexualité': 1, 'personnage de fiction': 1, 'fantasme': 1}"
A vues humaines,1977,genres,{'interview': 1}
A vues humaines,1977,thematicCorporations,{}
A vues humaines,1977,thematicGeographicals,"{'broye (district': 1, 'fr)': 1, 'canada': 1, 'vaud': 1, 'troistorrents': 1, 'fribourg (canton)': 1, 'moudon': 1, 'payerne': 1, 'avenches': 1}"
A vues humaines,1977,thematicPersons,"{'martin': 1, 'vio': 1, 'bongard': 1, 'al': 1}"
A vues humaines,1977,thematicThemes,"{'art roman': 1, 'expédition scientifique': 1, 'art gothique': 1, 'esquimaux': 1, 'loup': 1, 'chien de traîneau': 1, 'église (édifice)': 1, 'vitrail': 1}"
A vues humaines,1977,visualCorporations,{}
A vues humaines,1977,visualGeographicals,{}
A vues humaines,1977,visualPersons,{}
A vues humaines,1977,visualThemes,{}
Académie d'Ouchy,1941,genres,{'théâtre': 1}
Académie d'Ouchy,1941,thematicCorporations,{}
Académie d'Ouchy,1941,thematicGeographicals,"{'lausanne': 1, 'vaud': 1}"
Académie d'Ouchy,1941,thematicPersons,{}
Académie d'Ouchy,1941,thematicThemes,"{'langage': 1, 'humour': 1}"
Académie d'Ouchy,1941,visualCorporations,{}
Académie d'Ouchy,1941,visualGeographicals,{}
Académie d'Ouchy,1941,visualPersons,{}
Académie d'Ouchy,1941,visualThemes,{}
Actualité (Magellan),1951,genres,"{'com': 1, 'int': 1, 'rep': 1}"
Actualité (Magellan),1951,thematicCorporations,{}
Actualité (Magellan),1951,thematicGeographicals,"{'annecy': 1, 'suisse': 1, 'maroc': 1, 'valais': 1, 'genève (ville)': 1, 'indochine': 1, 'france': 1, 'new york (ville)': 1, 'zermatt': 1}"
Actualité (Magellan),1951,thematicPersons,"{'radio-genève': 1, 'toscanini': 1, 'arturo': 1, 'rsr': 1, 'swissair': 1, 'barrault': 1, 'jean-louis': 1, 'panthès': 1, 'marie': 1, 'apollinaire': 1, 'guillaume': 1, 'furrer': 1, 'otto': 1, 'churchill': 1, 'odette': 1}"
Actualité (Magellan),1951,thematicThemes,"{'comédien': 1, 'obsèques': 1, 'écrivain': 1, 'musique concrète': 1, 'chien': 1, 'accident de montagne': 1, ""guerre d'indochine"": 1}"
Actualité (Magellan),1951,visualCorporations,{}
Actualité (Magellan),1951,visualGeographicals,{}
Actualité (Magellan),1951,visualPersons,{}
Actualité (Magellan),1951,visualThemes,{}
Actualité (Magellan),1954,genres,{'commentaire': 1}
Actualité (Magellan),1954,thematicCorporations,{}
Actualité (Magellan),1954,thematicGeographicals,"{'indochine': 1, 'diên biên phu': 1, 'france': 1, 'genève (ville)': 1, 'paris': 1}"
Actualité (Magellan),1954,thematicPersons,"{'laniel': 1, 'joseph': 1, 'vietminh': 1, 'castries': 1, 'christian de': 1}"
Actualité (Magellan),1954,thematicThemes,"{'relations internationales': 1, 'guerre froide': 1, ""guerre d'indochine"": 1, 'action militaire': 1, 'armée': 1, 'armistice': 1}"
Actualité (Magellan),1954,visualCorporations,{}
Actualité (Magellan),1954,visualGeographicals,{}
Actualité (Magellan),1954,visualPersons,{}
Actualité (Magellan),1954,visualThemes,{}
Actualité (Magellan),1962,genres,{'déclaration': 1}
Actualité (Magellan),1962,thematicCorporations,{}
Actualité (Magellan),1962,thematicGeographicals,{'rome (basilique saint-pierre)': 1}
Actualité (Magellan),1962,thematicPersons,"{'concile vatican ii': 1, 'jean xxiii [= roncalli': 1, 'angelo giuseppe]': 1}"
Actualité (Magellan),1962,thematicThemes,"{'paix': 1, 'oecuménisme': 1, 'concile': 1, 'noël': 1, 'catholicisme romain': 1}"
Actualité (Magellan),1962,visualCorporations,{}
Actualité (Magellan),1962,visualGeographicals,{}
Actualité (Magellan),1962,visualPersons,{}
Actualité (Magellan),1962,visualThemes,{}
Actualité (Magellan),1974,genres,{'débat': 1}
Actualité (Magellan),1974,thematicCorporations,{}
Actualité (Magellan),1974,thematicGeographicals,{'suisse': 1}
Actualité (Magellan),1974,thematicPersons,{'action nationale': 1}
Actualité (Magellan),1974,thematicThemes,"{'saisonnier': 1, 'population étrangère': 1, 'votation': 1, 'chômage': 1, 'syndicat': 1, 'chantier du bâtiment': 1, 'économie': 1, 'récession': 1, 'clandestinité': 1, 'travailleur étranger': 1, 'initiative populaire': 1, 'naturalisation': 1}"
Actualité (Magellan),1974,visualCorporations,{}
Actualité (Magellan),1974,visualGeographicals,{}
Actualité (Magellan),1974,visualPersons,{}
Actualité (Magellan),1974,visualThemes,{}
Actualité (Magellan),1996,genres,{'interview': 1}
Actualité (Magellan),1996,thematicCorporations,{}
Actualité (Magellan),1996,thematicGeographicals,{'bâle (ville)': 1}
Actualité (Magellan),1996,thematicPersons,{}
Actualité (Magellan),1996,thematicThemes,"{'carnaval': 1, 'moeurs et coutumes': 1}"
Actualité (Magellan),1996,visualCorporations,{}
Actualité (Magellan),1996,visualGeographicals,{}
Actualité (Magellan),1996,visualPersons,{}
Actualité (Magellan),1996,visualThemes,{}
Actualité artistique,1957,genres,{'arts et médias': 1}
Actualité artistique,1957,thematicCorporations,{}
Actualité artistique,1957,thematicGeographicals,{}
Actualité artistique,1957,thematicPersons,{}
Actualité artistique,1957,thematicThemes,{}
Actualité artistique,1957,visualCorporations,{}
Actualité artistique,1957,visualGeographicals,{}
Actualité artistique,1957,visualPersons,{}
Actualité artistique,1957,visualThemes,{}
Actualité artistique,1958,genres,{'arts et médias': 1}
Actualité artistique,1958,thematicCorporations,{}
Actualité artistique,1958,thematicGeographicals,{}
Actualité artistique,1958,thematicPersons,{}
Actualité artistique,1958,thematicThemes,{}
Actualité artistique,1958,visualCorporations,{}
Actualité artistique,1958,visualGeographicals,{}
Actualité artistique,1958,visualPersons,{}
Actualité artistique,1958,visualThemes,{}
Actualité artistique,1978,genres,{'interview': 1}
Actualité artistique,1978,thematicCorporations,{}
Actualité artistique,1978,thematicGeographicals,"{'fribourg (canton)': 1, 'gruyère (district': 1, 'fr)': 1}"
Actualité artistique,1978,thematicPersons,"{'pilet': 1, 'suzi': 1, 'peiry': 1, 'alexis': 1}"
Actualité artistique,1978,thematicThemes,"{'littérature enfantine': 1, 'écrivain': 1, 'commémoration': 1, 'littérature': 1, 'photographie': 1}"
Actualité artistique,1978,visualCorporations,{}
Actualité artistique,1978,visualGeographicals,{}
Actualité artistique,1978,visualPersons,{}
Actualité artistique,1978,visualThemes,{}
Actualité-magazine,1979,genres,{'interview': 1}
Actualité-magazine,1979,thematicCorporations,{}
Actualité-magazine,1979,thematicGeographicals,"{'suisse alémanique': 1, 'suisse romande': 1, 'fribourg (canton)': 1}"
Actualité-magazine,1979,thematicPersons,{}
Actualité-magazine,1979,thematicThemes,"{'suisses romands': 1, ""sondage d'opinion"": 1, 'suisses alémaniques': 1, 'langue suisse allemande': 1, 'économie': 1, 'minorité linguistique': 1, 'langue française': 1}"
Actualité-magazine,1979,visualCorporations,{}
Actualité-magazine,1979,visualGeographicals,{}
Actualité-magazine,1979,visualPersons,{}
Actualité-magazine,1979,visualThemes,{}
Actualités,1949,genres,{'actualités régionales': 1}
Actualités,1949,thematicCorporations,{}
Actualités,1949,thematicGeographicals,"{'geneve': 1, 'geneve-ville': 1}"
Actualités,1949,thematicPersons,{}
Actualités,1949,thematicThemes,"{'années 1950': 1, 'vitrail': 1}"
Actualités,1949,visualCorporations,{}
Actualités,1949,visualGeographicals,"{'geneve': 1, 'geneve-ville': 1}"
Actualités,1949,visualPersons,{}
Actualités,1949,visualThemes,"{'années 1950': 1, 'vitrail': 1}"
Actualités,1993,genres,{'actualite': 1}
Actualités,1993,thematicCorporations,{}
Actualités,1993,thematicGeographicals,{'washington': 1}
Actualités,1993,thematicPersons,{}
Actualités,1993,thematicThemes,{'paix': 1}
Actualités,1993,visualCorporations,{}
Actualités,1993,visualGeographicals,{}
Actualités,1993,visualPersons,{}
Actualités,1993,visualThemes,{}
Actualités,1996,genres,"{'politique': 1, 'économie': 1, 'société': 1}"
Actualités,1996,thematicCorporations,{}
Actualités,1996,thematicGeographicals,{}
Actualités,1996,thematicPersons,{}
Actualités,1996,thematicThemes,{}
Actualités,1996,visualCorporations,{}
Actualités,1996,visualGeographicals,{}
Actualités,1996,visualPersons,{}
Actualités,1996,visualThemes,{}
Actualités,2008,genres,{'actualite': 1}
Actualités,2008,thematicCorporations,{}
Actualités,2008,thematicGeographicals,{'berne-ville': 1}
Actualités,2008,thematicPersons,{}
Actualités,2008,thematicThemes,"{'politique fiscale': 1, 'secret bancaire': 1}"
Actualités,2008,visualCorporations,"{'ps': 5, 'udc': 6, 'les verts': 3, 'pdc': 1, 'prd': 4}"
Actualités,2008,visualGeographicals,{'berne-ville': 7}
Actualités,2008,visualPersons,"{'thorens goumaz': 1, 'adèle': 1, 'merz': 6, 'hans-rudolf': 6, 'nidegger': 1, 'yves': 1, 'de buman': 1, 'dominique': 1, 'nordmann': 2, 'roger': 2, 'zisyadis': 3, 'josef': 3, 'mueller': 1, 'philipp': 1, 'favre': 1, 'charles': 1, 'brunner': 1, 'toni': 1, 'marti': 1, 'werner': 1, 'lumengo': 1, 'ricardo': 1, 'bugnon': 1, 'andre': 1}"
